Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
40         3          17        
40         4          17        
40         5          17        
40         6          17        
40         7          17        
40         8          17        
40         9          17        
40         10         17        
40         11         17        
40         12         17        
40         13         17        
40         14         17        
40         15         17        
40         16         17        
40         17         17        
40         18         17        
40         19         17        
40         TotalExcRef 340       
41         0          17        
41         1          17        
41         2          17        
41         3          17        
41         4          17        
41         5          17        
41         6          17        
41         7          17        
41         8          17        
41         9          17        
41         10         17        
41         11         17        
41         12         17        
41         13         17        
41         14         17        
41         15         17        
41         16         17        
41         17         17        
41         18         17        
41         19         17        
41         TotalExcRef 340       
43         0          16        
43         1          16        
43         2          16        
43         3          16        
43         4          16        
43         5          16        
43         6          16        
43         7          16        
43         8          16        
43         9          16        
43         10         16        
43         11         16        
43         12         16        
43         13         16        
43         14         16        
43         15         16        
43         16         16        
43         17         16        
43         18         16        
43         19         16        
43         TotalExcRef 320       
44         0          16        
44         1          16        
44         2          16        
44         3          16        
44         4          16        
44         5          16        
44         6          16        
44         7          16        
44         8          16        
44         9          16        
44         10         16        
44         11         16        
44         12         16        
44         13         16        
44         14         16        
44         15         16        
44         16         16        
44         17         16        
44         18         16        
44         19         16        
44         TotalExcRef 320       
45         0          272       
45         1          272       
45         2          272       
45         3          272       
45         4          272       
45         5          272       
45         6          272       
45         7          272       
45         8          272       
45         9          272       
45         10         272       
45         11         272       
45         12         272       
45         13         272       
45         14         272       
45         15         272       
45         16         272       
45         17         272       
45         18         272       
45         19         272       
45         TotalExcRef 5440      
46         0          272       
46         1          272       
46         2          272       
46         3          272       
46         4          272       
46         5          272       
46         6          272       
46         7          272       
46         8          272       
46         9          272       
46         10         272       
46         11         272       
46         12         272       
46         13         272       
46         14         272       
46         15         272       
46         16         272       
46         17         272       
46         18         272       
46         19         272       
46         TotalExcRef 5440      
48         0          256       
48         1          256       
48         2          256       
48         3          256       
48         4          256       
48         5          256       
48         6          256       
48         7          256       
48         8          256       
48         9          256       
48         10         256       
48         11         256       
48         12         256       
48         13         256       
48         14         256       
48         15         256       
48         16         256       
48         17         256       
48         18         256       
48         19         256       
48         TotalExcRef 5120      
49         0          256       
49         1          256       
49         2          256       
49         3          256       
49         4          256       
49         5          256       
49         6          256       
49         7          256       
49         8          256       
49         9          256       
49         10         256       
49         11         256       
49         12         256       
49         13         256       
49         14         256       
49         15         256       
49         16         256       
49         17         256       
49         18         256       
49         19         256       
49         TotalExcRef 5120      
50         0          256       
50         1          256       
50         2          256       
50         3          256       
50         4          256       
50         5          256       
50         6          256       
50         7          256       
50         8          256       
50         9          256       
50         10         256       
50         11         256       
50         12         256       
50         13         256       
50         14         256       
50         15         256       
50         16         256       
50         17         256       
50         18         256       
50         19         256       
50         TotalExcRef 5120      
51         0          256       
51         1          256       
51         2          256       
51         3          256       
51         4          256       
51         5          256       
51         6          256       
51         7          256       
51         8          256       
51         9          256       
51         10         256       
51         11         256       
51         12         256       
51         13         256       
51         14         256       
51         15         256       
51         16         256       
51         17         256       
51         18         256       
51         19         256       
51         TotalExcRef 5120      
52         0          256       
52         1          256       
52         2          256       
52         3          256       
52         4          256       
52         5          256       
52         6          256       
52         7          256       
52         8          256       
52         9          256       
52         10         256       
52         11         256       
52         12         256       
52         13         256       
52         14         256       
52         15         256       
52         16         256       
52         17         256       
52         18         256       
52         19         256       
52         TotalExcRef 5120      
53         0          256       
53         1          256       
53         2          256       
53         3          256       
53         4          256       
53         5          256       
53         6          256       
53         7          256       
53         8          256       
53         9          256       
53         10         256       
53         11         256       
53         12         256       
53         13         256       
53         14         256       
53         15         256       
53         16         256       
53         17         256       
53         18         256       
53         19         256       
53         TotalExcRef 5120      
54         0          256       
54         1          256       
54         2          256       
54         3          256       
54         4          256       
54         5          256       
54         6          256       
54         7          256       
54         8          256       
54         9          256       
54         10         256       
54         11         256       
54         12         256       
54         13         256       
54         14         256       
54         15         256       
54         16         256       
54         17         256       
54         18         256       
54         19         256       
54         TotalExcRef 5120      
55         0          256       
55         1          256       
55         2          256       
55         3          256       
55         4          256       
55         5          256       
55         6          256       
55         7          256       
55         8          256       
55         9          256       
55         10         256       
55         11         256       
55         12         256       
55         13         256       
55         14         256       
55         15         256       
55         16         256       
55         17         256       
55         18         256       
55         19         256       
55         TotalExcRef 5120      
56         0          1792      
56         1          1792      
56         2          1792      
56         3          1792      
56         4          1792      
56         5          1792      
56         6          1792      
56         7          1792      
56         8          1792      
56         9          1792      
56         10         1792      
56         11         1792      
56         12         1792      
56         13         1792      
56         14         1792      
56         15         1792      
56         16         1792      
56         17         1792      
56         18         1792      
56         19         1792      
56         TotalExcRef 35840     
57         0          1792      
57         1          1792      
57         2          1792      
57         3          1792      
57         4          1792      
57         5          1792      
57         6          1792      
57         7          1792      
57         8          1792      
57         9          1792      
57         10         1792      
57         11         1792      
57         12         1792      
57         13         1792      
57         14         1792      
57         15         1792      
57         16         1792      
57         17         1792      
57         18         1792      
57         19         1792      
57         TotalExcRef 35840     
59         0          1536      
59         1          1536      
59         2          1536      
59         3          1536      
59         4          1536      
59         5          1536      
59         6          1536      
59         7          1536      
59         8          1536      
59         9          1536      
59         10         1536      
59         11         1536      
59         12         1536      
59         13         1536      
59         14         1536      
59         15         1536      
59         16         1536      
59         17         1536      
59         18         1536      
59         19         1536      
59         TotalExcRef 30720     
60         0          1536      
60         1          1536      
60         2          1536      
60         3          1536      
